Image File,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
10177.jpg,25.77,4.82,6.16,0.58,1.85,0.19,0.03,0,3.35,1.17,53.74,0,0,2.32,0,0,0,0,0.01
10178.jpg,25.65,6.13,4.1,0.07,4.06,0.27,0.05,0.04,3.37,0.24,54.04,0,0,1.54,0,0.46,0,0,0
10179.jpg,26.76,5.76,4.87,0.14,3.51,0.77,0.03,0,3.11,0.42,54.19,0.01,0,0.33,0,0,0,0,0.08
1017.jpg,16.5,0.44,24.77,0.08,0.27,0.91,0,0.03,7.43,8.8,35.62,0,0,4.44,0.03,0,0,0.67,0.02
10180.jpg,25.01,2.73,2.73,0.14,2.32,0.32,0,0,5.84,6.19,54.53,0,0.04,0.15,0,0,0,0,0
10181.jpg,25.54,2.34,2.94,0.24,0.84,0.45,0.01,0.09,4.96,6.06,56.29,0.02,0,0.21,0,0,0,0.01,0
10182.jpg,32.63,0.88,2.69,0.08,1.93,0.59,0.02,0,1.8,0.54,56.86,0,0,1.66,0,0.3,0,0,0.03
10183.jpg,32.63,0.88,2.69,0.08,1.93,0.59,0.02,0,1.8,0.54,56.86,0,0,1.66,0,0.3,0,0,0.03
10184.jpg,25.78,3.34,1.72,0.19,0.1,0.37,0,0.03,15.63,0.95,49.56,0,0,2.26,0,0,0,0.04,0.04
10185.jpg,26.52,2.75,0.18,0.36,0.37,0.64,0,0.02,17.74,1.85,47.98,0.01,0,1.57,0,0,0,0,0.01
10186.jpg,26.75,1.92,0.76,0.35,1.96,0.46,0,0,15.42,2.01,48.97,0.01,0,1.38,0,0,0,0.01,0.01
10187.jpg,26.02,1.64,2.12,0.41,0.65,0.49,0,0.05,15.74,2.97,48.31,0.04,0,1.55,0,0,0,0.01,0
10188.jpg,20.62,0.73,1,0.05,0.79,1.92,0.12,0,7.65,5.77,54.91,0,0,6.38,0,0,0,0.06,0
10189.jpg,32.1,1.12,3.09,0.26,2.86,0.51,0.02,0,1.87,0.57,56.74,0,0,0.81,0.04,0,0,0.02,0
1018.jpg,16.86,0.38,26.25,0,0.01,0.53,0,0,5.73,2.26,34.64,0,0,12.79,0,0,0,0.54,0
10190.jpg,32.63,0.88,2.69,0.08,1.93,0.59,0.02,0,1.8,0.54,56.86,0,0,1.66,0,0.3,0,0,0.03
10191.jpg,27.48,2.07,3.6,0.07,2.22,0.72,0.04,0,4.69,3.75,54.84,0.29,0.06,0.14,0,0,0,0.02,0.01
10192.jpg,25.01,2.73,2.73,0.14,2.32,0.32,0,0,5.84,6.19,54.53,0,0.04,0.15,0,0,0,0,0
10193.jpg,25.54,2.34,2.94,0.24,0.84,0.45,0.01,0.09,4.96,6.06,56.29,0.02,0,0.21,0,0,0,0.01,0
10194.jpg,26.34,2.14,0.38,0.08,2.22,0.86,0.02,0.1,2.13,1.12,59.62,0.01,0,4.81,0.1,0,0,0.05,0.01
10195.jpg,33.37,0.45,2.68,0.08,1.91,0.5,0,0.01,1.82,0.69,57.83,0.08,0,0.55,0,0,0,0.01,0
10196.jpg,26.65,2.01,0.44,1.18,3.33,0.17,0,0,21.24,1.92,42.89,0,0.01,0.15,0,0,0,0.01,0.01
10197.jpg,26.46,2.49,1.15,2.37,2.83,0.34,0,0,13.28,1.98,48.87,0,0,0.21,0,0,0,0.03,0
10198.jpg,31.47,1.79,2.41,0.06,3.13,0.44,0.03,0.01,3.43,0.51,56.18,0,0,0.47,0,0.03,0,0.03,0
10199.jpg,33.37,0.45,2.68,0.08,1.91,0.5,0,0.01,1.82,0.69,57.83,0.08,0,0.55,0,0,0,0.01,0
1019.jpg,22.78,2.19,28.03,0.01,6.2,0.54,0,0.04,4.71,0.88,33.37,0.07,0.01,0.94,0,0,0,0.18,0.06
101.jpg,12.79,0.05,0.09,0.62,0,0,0,0,24.44,4.45,45.08,0.01,0,12.47,0,0,0,0.01,0
10200.jpg,9.31,0.15,22.03,0.14,0.04,0.01,0,0,23.07,5.94,29.75,0,0,9.57,0,0,0,0,0
10201.jpg,30.97,2.8,7.28,0.38,0.72,0.68,0,0.02,5.55,0.01,50.36,0,0,1.18,0,0,0,0,0.07
10202.jpg,30.97,2.8,7.28,0.38,0.72,0.68,0,0.02,5.55,0.01,50.36,0,0,1.18,0,0,0,0,0.07
10203.jpg,31.96,1.59,7.2,0.24,1.73,0.25,0,0.02,4.86,0.1,51.52,0.1,0,0.35,0,0,0,0.05,0.01
10204.jpg,26.63,3.87,8.07,0.32,0.26,0.51,0.02,0,10.83,0.86,48.19,0,0,0.44,0,0,0,0,0
10205.jpg,25.53,2.04,6.15,0.02,0.05,0.61,0,0.01,17.38,0.79,44.34,0,0.01,2.9,0,0,0,0.15,0.01
10206.jpg,31.96,1.59,7.2,0.24,1.73,0.25,0,0.02,4.86,0.1,51.52,0.1,0,0.35,0,0,0,0.05,0.01
10207.jpg,31.96,1.59,7.2,0.24,1.73,0.25,0,0.02,4.86,0.1,51.52,0.1,0,0.35,0,0,0,0.05,0.01
10208.jpg,30.82,1.56,2.58,0,0.37,0.23,0,0.01,8.89,0.23,54.17,0.04,0,1.09,0,0,0,0,0
10209.jpg,23.36,0.51,5.88,0.09,0,0.24,0,0.01,17.35,0.97,45.1,0,0,6.48,0,0,0,0.02,0
1020.jpg,30.03,1.88,3.31,3.47,0.66,0.4,0,0.14,4.84,0.07,54.15,0.05,0.02,0.88,0,0,0,0.03,0.06
10210.jpg,25.26,2.72,8.13,0.5,0.48,0.17,0,0,17.37,0.98,42.12,0.04,0.01,1.82,0,0,0,0.38,0.01
10211.jpg,25.54,2.86,1.24,0.06,0.28,0.45,0,0,18.65,2,47.71,0.01,0,1.18,0,0,0,0.01,0
10212.jpg,24.99,2.76,6.27,0.36,0.46,0.26,0,0,15.81,0.55,45.62,0,0,2.85,0,0,0,0.07,0
10213.jpg,23.93,1.97,12.05,0.18,0.06,0.31,0,0.01,14.01,1.14,42.16,0,0,4.05,0,0,0,0.12,0.02
10214.jpg,24.47,2.06,8.29,0.02,0.22,0.48,0,0.04,17.91,1.8,40.77,0.02,0.03,3.77,0,0,0,0.08,0.03
10215.jpg,24.79,3.63,9.08,0.53,0.12,0.36,0,0.01,15.31,1.77,42.42,0,0.01,1.9,0,0,0,0.06,0
10216.jpg,28.86,4.45,7.7,0.35,0.48,0.41,0,0,6.85,0.37,49.91,0,0,0.58,0,0,0,0.02,0.03
10217.jpg,31.96,1.59,7.2,0.24,1.73,0.25,0,0.02,4.86,0.1,51.52,0.1,0,0.35,0,0,0,0.05,0.01
10218.jpg,25.22,3.03,7.27,0.01,0.08,0.43,0,0,9.17,1.09,49.98,0.03,0.01,2.78,0.05,0,0,0.85,0.01
10219.jpg,22.74,2.5,1.84,0.02,0.05,0.57,0,0.11,16.66,1.55,51.54,0.43,0.11,1.51,0,0,0,0.35,0.01
1021.jpg,27.93,2.87,4.74,1.51,0.14,0.25,0,0.02,6.77,0,53.62,0.01,0.05,1.42,0,0,0,0.66,0
10220.jpg,25.12,1.06,2.29,0.06,0.58,0.75,0.05,0.03,16.06,2.51,51.06,0.14,0,0.26,0,0,0,0.02,0
10221.jpg,31.15,2.12,4.74,0,0.01,0.61,0.01,0.02,6.43,0.01,53.87,0.1,0,0.91,0,0,0,0.01,0
10222.jpg,31.8,1.05,3.94,0.29,0.55,0.23,0.01,0.14,4.2,0.03,56.13,0.13,0.04,1.38,0,0,0,0.04,0.04
10223.jpg,30.82,1.56,2.58,0,0.37,0.23,0,0.01,8.89,0.23,54.17,0.04,0,1.09,0,0,0,0,0
10224.jpg,26.18,3.28,2.12,0.33,1.76,0.73,0,0.03,14.77,2.13,48.08,0,0.01,0.47,0.05,0.04,0,0.03,0
10225.jpg,24.76,1.01,2.57,0.09,0.66,0.31,0.01,0.12,16.93,1.46,48.07,0,0,3.93,0,0,0,0.07,0
10226.jpg,23.21,4.33,3.9,0,0.02,1.69,0,0.11,6.75,2.26,53.55,0,0,4.13,0,0,0,0.05,0
10227.jpg,26.69,2.04,4.05,0.1,0.71,0.35,0,0.06,4.79,0.49,55.97,0,0,4.64,0,0,0,0.09,0
10228.jpg,31.8,1.05,3.94,0.29,0.55,0.23,0.01,0.14,4.2,0.03,56.13,0.13,0.04,1.38,0,0,0,0.04,0.04
10229.jpg,31.52,1.53,3.77,0.02,0.25,0.31,0.01,0.06,4.8,0.16,56.24,0.07,0,1.2,0,0,0,0,0.06
1022.jpg,25.94,4.2,1.06,0.34,0.07,0.88,0,0.08,16.25,0.89,49.55,0.02,0,0.53,0,0,0,0.09,0.11
10230.jpg,31.8,1.05,3.94,0.29,0.55,0.23,0.01,0.14,4.2,0.03,56.13,0.13,0.04,1.38,0,0,0,0.04,0.04
10231.jpg,25.82,2.88,0.03,0.55,2.9,0.55,0,0,22.01,2.44,42.41,0,0,0.39,0,0,0,0.02,0
10232.jpg,25.43,3.51,0.01,1.19,2.85,0.44,0,0.01,15.65,2.36,47.96,0,0.06,0.5,0,0,0,0.03,0
10233.jpg,28.72,3.06,0.05,0.9,1.13,0.46,0.01,0,7.22,1.35,57.02,0,0,0.07,0,0,0,0,0
10234.jpg,27.25,3.8,0.02,3.11,1.78,0.69,0,0.02,6.87,0.18,55.77,0,0,0.51,0,0,0,0,0
10235.jpg,25.7,2.56,0.11,2.4,3.47,0.31,0,0,11.95,1.09,51.69,0,0,0.49,0,0,0,0.02,0.21
10236.jpg,33.2,1.17,0.26,0.51,2.35,0.45,0.07,0,2.48,0.08,59.27,0,0.01,0.15,0,0,0,0,0.01
10237.jpg,31.98,1.35,0.04,1.58,1.89,0.54,0.05,0,3.54,0.03,58.57,0,0,0.41,0,0,0,0.01,0
10238.jpg,24.12,1.42,0.83,2.43,2.62,0.13,0.01,0,1.52,7.83,58.67,0,0,0.37,0,0,0,0.02,0.01
10239.jpg,23.38,2.08,0.87,4.19,1.9,0.08,0,0.07,0.34,6.61,59.47,0,0,0.67,0,0,0,0.02,0.32
1023.jpg,27.93,2.87,4.74,1.51,0.14,0.25,0,0.02,6.77,0,53.62,0.01,0.05,1.42,0,0,0,0.66,0
10240.jpg,24.56,0.74,1.05,3.12,1.08,0.14,0,0,1.14,8.52,59.38,0,0.01,0.21,0,0,0,0.01,0.04
10241.jpg,28.06,0.65,1.95,2.38,1.7,0.12,0,0,0.66,4.66,59.24,0,0.01,0.52,0,0,0,0,0.05
10242.jpg,24.3,1.31,1.33,9.4,0.38,0.05,0,0,0.83,1.39,58.99,0.01,0,2.02,0,0,0,0,0
10243.jpg,23.56,2.77,2.51,7.37,1.2,0,0,0,2.17,0.51,58.01,0,0.01,1.89,0,0,0,0,0
10244.jpg,26.52,0.73,1.97,5.4,0.29,0.1,0.04,0,3.11,0.37,57.77,0,0,3.69,0,0,0,0,0
10245.jpg,19.92,2,1.51,1.73,0.64,0.37,0,0,7.14,1.84,54.02,0,0.02,8.91,1.81,0,0,0.08,0
10246.jpg,25.25,2.41,2.03,3.04,2,0.34,0,0,4.76,3.09,54.74,0,0.03,0.68,0,1.61,0,0.02,0
10247.jpg,24.73,0.96,2.33,2.67,1.46,0.28,0,0,6.31,4.31,53.66,0,0,3.28,0,0,0,0,0
10248.jpg,26.19,2.68,1.86,1.3,0.66,0.43,0.01,0,7.5,5.24,53.83,0,0.02,0.27,0,0,0,0.02,0
10249.jpg,25.11,3.34,2.02,3.46,0.85,0.27,0,0,7.87,3.43,53.32,0,0,0.25,0,0,0,0.02,0.06
1024.jpg,27.93,2.87,4.74,1.51,0.14,0.25,0,0.02,6.77,0,53.62,0.01,0.05,1.42,0,0,0,0.66,0
10250.jpg,25.32,2.83,1.34,3.26,1.79,0.21,0,0,7.96,3.99,53.09,0,0,0.2,0,0,0,0.01,0
10251.jpg,13.92,7.12,3.08,2.56,0.44,0.07,0,0,0.47,14.39,57.13,0,0,0.79,0,0,0,0,0.02
10252.jpg,19.13,4.45,1.89,4.23,0.9,0.08,0,0,1.56,9.71,57.32,0,0,0.73,0,0,0,0,0.01
10253.jpg,19.74,1.58,1.88,0.37,1.67,0.12,0,0,0.4,14.47,58.57,0.01,0,1.19,0,0,0,0,0
10254.jpg,11.02,5.53,2,0.79,0.21,0.29,0,0,0.76,18.55,59.25,0,0,1.58,0,0,0,0,0.02
10255.jpg,11.09,7.82,0.82,0.5,0.24,0.12,0,0,0.82,17.72,59.6,0,0,1.25,0,0,0,0,0.03
10256.jpg,26.25,1.85,0.08,6.74,1.3,0.28,0,0,2.03,1.43,59.34,0.02,0,0.64,0,0,0,0.01,0.02
10257.jpg,26,3.12,0.1,6.18,2.2,0.3,0,0,1.67,1.22,59.14,0.01,0,0.05,0,0,0,0,0.01
10258.jpg,25.34,3.72,0.1,5.43,1.43,0.21,0,0,1.97,2.49,59,0.02,0,0.27,0,0,0,0,0.02
10259.jpg,26.13,5.34,0.07,3,0.76,0.09,0,0,2.07,2.03,60.05,0.02,0.01,0.38,0,0,0,0.03,0.02
1025.jpg,28.24,4.12,0.93,0.31,1.11,0.08,0,0.02,9.59,0.04,54.71,0.05,0,0.71,0,0,0,0.02,0.06
10260.jpg,25.27,3.25,0.1,8.48,0.41,0.39,0.01,0,3.45,0.02,58.49,0.08,0,0.06,0,0,0,0,0
10261.jpg,26.29,3.06,0.05,7.16,0.47,0.09,0,0,3.08,0.35,59.37,0.01,0,0.05,0,0,0,0,0.02
10262.jpg,24.48,4.53,0.03,6.42,1.24,0.3,0,0,3.34,0.26,59.15,0,0.01,0.21,0,0,0,0.02,0.01
10263.jpg,19.02,10.82,0.17,3.45,2.81,1.69,0.05,0.02,4.15,0.08,57.56,0.04,0,0.12,0,0,0,0,0.04
10264.jpg,31.98,1.35,0.04,1.58,1.89,0.54,0.05,0,3.54,0.03,58.57,0,0,0.41,0,0,0,0.01,0
10265.jpg,26.63,2.1,0.32,0.15,2.29,0.42,0.01,0,11.05,1.99,52.81,0,0.01,1.95,0,0,0,0.28,0
10266.jpg,27.09,2.13,0.21,1.11,2.54,0.27,0,0.01,14.88,0.77,50.38,0.01,0.21,0.13,0.02,0,0,0.21,0.02
10267.jpg,27.09,3.02,0.31,1.15,1.82,0.56,0.04,0,14.88,1.49,49.27,0.02,0,0.29,0.01,0,0,0.01,0.04
10268.jpg,27.91,3.97,0.89,0.2,1.68,1.29,0.03,0.01,8.58,0.79,54.44,0,0,0.16,0,0,0,0,0.04
10269.jpg,31.98,1.35,0.04,1.58,1.89,0.54,0.05,0,3.54,0.03,58.57,0,0,0.41,0,0,0,0.01,0
1026.jpg,25.07,2.07,5.04,0.45,0.33,0.75,0.02,0.06,11.67,0.04,48.14,0.01,0,6.26,0,0,0,0.1,0
10270.jpg,24.88,2.35,5.53,0.06,0.01,0.25,0,0,13.87,1.18,47.8,0.02,0.04,3.6,0,0,0,0.41,0.01
10271.jpg,27.05,3.27,5.13,0,0,0.52,0,0.01,12.62,0.91,49.49,0,0,0.68,0,0,0,0.19,0.13
10272.jpg,27.86,5.77,4.92,0,0.47,1.39,0.02,0.03,5.85,0.02,52.9,0.04,0,0.69,0,0,0,0.03,0
10273.jpg,31.52,1.53,3.77,0.02,0.25,0.31,0.01,0.06,4.8,0.16,56.24,0.07,0,1.2,0,0,0,0,0.06
10274.jpg,26.17,5.94,3.35,0.07,0.07,0.2,0,0,11.45,0.23,52.1,0.01,0.01,0.33,0.08,0,0,0,0
10275.jpg,25.72,2.29,2.43,0.69,0.34,0.09,0,0,17.88,3.58,46.68,0,0.01,0.22,0,0,0,0.06,0
10276.jpg,24.94,1.53,0.56,0.85,0.08,0.15,0,0.01,20.34,3.94,46.05,0,0.07,1.36,0,0,0,0.12,0
10277.jpg,25.36,0.74,3.21,0.59,3.15,0.19,0,0,16.12,3.11,46.89,0,0.03,0.5,0,0,0,0.11,0
10278.jpg,25.22,3.03,7.27,0.01,0.08,0.43,0,0,9.17,1.09,49.98,0.03,0.01,2.78,0.05,0,0,0.85,0.01
10279.jpg,25.86,3.66,5.92,0,0.31,0.42,0,0,8.14,2.08,51.5,0.02,0,2.06,0,0.01,0,0,0.03
1027.jpg,26.94,1.64,3.09,0.11,0.1,0.25,0,0.01,15.31,0.02,47.79,0.21,0,3.84,0,0,0,0.56,0.13
10280.jpg,21.65,9.07,5.94,0,0.97,0.26,0,0,10.61,0.25,50.41,0.12,0,0.7,0,0,0,0.01,0.01
10281.jpg,27.18,6,6.81,0,1,0.99,0.23,0,4.97,0.04,52.26,0.02,0.02,0.22,0,0,0,0.22,0.02
10282.jpg,31.52,1.53,3.77,0.02,0.25,0.31,0.01,0.06,4.8,0.16,56.24,0.07,0,1.2,0,0,0,0,0.06
10283.jpg,32.11,0.42,0.56,0.02,0.02,0.64,0,0.01,8.78,0.01,55.48,0.04,0.17,1.61,0,0,0,0.01,0.11
10284.jpg,31.97,0.31,0.85,0.01,0.02,0.43,0.01,0,8.43,0.01,55.65,0.02,0,2.09,0,0,0,0.19,0.01
10285.jpg,30.26,1.66,1.34,0.02,0.01,0.45,0,0,8.99,0.01,54.99,0,0.03,2.01,0,0,0,0.13,0.12
10286.jpg,31.97,0.31,0.85,0.01,0.02,0.43,0.01,0,8.43,0.01,55.65,0.02,0,2.09,0,0,0,0.19,0.01
10287.jpg,28.29,2.73,1.47,0.92,0.23,0.5,0,0.09,13.6,0.08,50.56,0.38,0.06,0.95,0,0,0,0.02,0.11
10288.jpg,28.16,3.27,1.03,0.55,0.2,0.6,0,0.01,13.5,0.93,51.36,0,0.06,0.2,0,0,0,0.12,0.02
10289.jpg,27.86,0.13,1.15,0.03,0,0.27,0,0,9.22,0.41,55.36,0,0.16,4.14,0,0,0,1.1,0.14
1028.jpg,27.58,1.65,1.82,2.16,1.73,0.25,0,0.02,13.45,0,49.27,0.01,0,1.87,0,0,0,0.18,0
10290.jpg,31.97,0.31,0.85,0.01,0.02,0.43,0.01,0,8.43,0.01,55.65,0.02,0,2.09,0,0,0,0.19,0.01
10291.jpg,24.1,2.18,6.49,0.32,2.47,0.95,0.03,0.16,13.74,0.24,45.66,0,0,3.53,0,0,0,0.13,0
10292.jpg,19.67,2.97,4.14,0.23,0.75,0.53,0,0.03,13.08,0,47.92,0.01,0,10.58,0,0,0,0.04,0.06
10293.jpg,30.62,1.14,0.77,0.06,0.61,0.47,0.01,0,9.27,0,54.55,0.01,0,2.35,0,0,0,0.14,0
10294.jpg,31.97,0.31,0.85,0.01,0.02,0.43,0.01,0,8.43,0.01,55.65,0.02,0,2.09,0,0,0,0.19,0.01
10295.jpg,30,0.49,1.39,0.48,0.21,0.72,0.01,0.01,8.39,0,54.94,0.06,0.11,3.03,0,0,0,0.08,0.1
10296.jpg,32.11,0.42,0.56,0.02,0.02,0.64,0,0.01,8.78,0.01,55.48,0.04,0.17,1.61,0,0,0,0.01,0.11
10297.jpg,21.61,0.95,2.12,0.85,2.48,0.52,0,0.08,20.95,3.37,41.62,0,0,3.89,0.06,0,0,1.46,0.03
10298.jpg,20.13,0.27,3.26,5.12,0.12,0.19,0,0,23.39,3.22,37.14,0,0.04,7.02,0,0,0,0.09,0
10299.jpg,21.05,2.56,3.89,2.78,0.07,0.38,0.04,0,7.37,0.02,52.9,0,0.39,7.76,0,0,0,0.8,0
1029.jpg,27.95,3.53,4.65,0.83,1.72,0.47,0.06,0.02,7.85,0.02,51.51,0.32,0,0.97,0,0,0,0.08,0.01
102.jpg,27.72,3.22,1.11,1.42,0.75,0.3,0,0.04,14.49,0.2,50.47,0.01,0,0.23,0,0,0,0.04,0
10300.jpg,30,0.49,1.39,0.48,0.21,0.72,0.01,0.01,8.39,0,54.94,0.06,0.11,3.03,0,0,0,0.08,0.1
10301.jpg,32.11,0.42,0.56,0.02,0.02,0.64,0,0.01,8.78,0.01,55.48,0.04,0.17,1.61,0,0,0,0.01,0.11
10302.jpg,20.72,3.21,1.33,0.83,3.74,0.36,0,0.05,19.75,0.21,42.01,0.12,0,7.58,0,0,0,0,0.07
10303.jpg,25.83,2.87,1.27,0.82,3.19,0.48,0.01,0.01,17.39,0.08,46.2,0.02,0.1,1.58,0,0,0,0.12,0.02
10304.jpg,28.08,1.12,3.96,0,3.19,0.45,0.02,0.05,9.07,0.03,51.16,0.03,0,2.66,0,0,0,0.15,0.02
10305.jpg,32.11,0.42,0.56,0.02,0.02,0.64,0,0.01,8.78,0.01,55.48,0.04,0.17,1.61,0,0,0,0.01,0.11
10306.jpg,32.11,0.42,0.56,0.02,0.02,0.64,0,0.01,8.78,0.01,55.48,0.04,0.17,1.61,0,0,0,0.01,0.11
10307.jpg,30,0.49,1.39,0.48,0.21,0.72,0.01,0.01,8.39,0,54.94,0.06,0.11,3.03,0,0,0,0.08,0.1
10308.jpg,30.26,1.66,1.34,0.02,0.01,0.45,0,0,8.99,0.01,54.99,0,0.03,2.01,0,0,0,0.13,0.12
10309.jpg,30.17,1.08,4.38,0.92,1.66,0.39,0,0.06,5,0.12,54.33,0.06,0,1.73,0,0,0,0.08,0.02
1030.jpg,27.93,2.87,4.74,1.51,0.14,0.25,0,0.02,6.77,0,53.62,0.01,0.05,1.42,0,0,0,0.66,0
10310.jpg,28.39,3.18,1.7,0.96,0.43,0.26,0,0,10.87,0.93,52.76,0,0,0.37,0,0,0,0.15,0
10311.jpg,28.28,3.15,0.2,0.04,0.03,0.9,0.03,0.05,15.27,0.34,51.14,0,0.09,0.23,0,0,0,0.23,0.01
10312.jpg,29.34,1.46,0.1,0.26,0.07,0.68,0.01,0,11.77,0.06,53.46,0.05,0.02,2.66,0,0,0,0.07,0
10313.jpg,30.26,1.66,1.34,0.02,0.01,0.45,0,0,8.99,0.01,54.99,0,0.03,2.01,0,0,0,0.13,0.12
10314.jpg,27.99,3.47,3.56,0.09,0.7,0.58,0,0.01,8.1,0.01,53.51,0,0,1.93,0,0,0,0.05,0
10315.jpg,29.9,0.99,1.68,0.05,0.34,0.56,0.02,0.01,11.36,0.05,52.46,0.01,0,2.45,0,0,0,0.11,0.01
10316.jpg,30.26,1.66,1.34,0.02,0.01,0.45,0,0,8.99,0.01,54.99,0,0.03,2.01,0,0,0,0.13,0.12
10317.jpg,24.18,0.97,2.71,2.12,1.45,0.42,0.02,0.04,10.68,2.29,52.7,0,0,2.43,0,0,0,0,0
10318.jpg,28.6,1.44,1.9,2.26,1.7,0.39,0,0.1,12.64,0.57,48.62,0.06,0.03,1.36,0.28,0,0,0.01,0.05
10319.jpg,20.13,0.27,3.26,5.12,0.12,0.19,0,0,23.39,3.22,37.14,0,0.04,7.02,0,0,0,0.09,0
1031.jpg,18.17,0.36,3.52,0.02,0.38,0.74,0,0.13,27.05,3.11,42.08,0,0,4.05,0,0.28,0,0.06,0.05
10320.jpg,22.49,2.08,3.06,1.29,0.16,0.53,0,0.04,7.53,0.01,53.76,0.04,0.11,6.37,0.11,0,0,2.34,0.07
10321.jpg,30,0.49,1.39,0.48,0.21,0.72,0.01,0.01,8.39,0,54.94,0.06,0.11,3.03,0,0,0,0.08,0.1
10322.jpg,30,0.49,1.39,0.48,0.21,0.72,0.01,0.01,8.39,0,54.94,0.06,0.11,3.03,0,0,0,0.08,0.1
10323.jpg,21.02,4.81,0.08,1.26,0.3,0.16,0.06,0.01,23.65,0.91,45.43,0.03,0.86,1.1,0,0,0,0.33,0
10324.jpg,22.25,2.31,0,1.01,0.29,0.18,0,0,24.13,0.57,45.48,0,0.13,2.48,0,0,0,1.16,0
1032.jpg,28.61,1.49,4.12,0.23,0.47,0.45,0.01,0.03,12.29,0.18,50.01,0,0.01,1.68,0,0,0,0.43,0
10331.jpg,11.72,0.55,14.78,1.18,3.96,0.07,0,0,16.04,8.94,40.51,0,0,2.19,0,0,0,0,0.04
10332.jpg,11.57,2.59,7.88,0.1,1.5,0.12,0,0,18.12,12.59,43.08,0,0,2.38,0,0,0,0,0.07
10335.jpg,27.36,2.38,12.77,0.07,0.42,1.04,0.01,0.07,3.55,2.08,48.69,0.08,0.07,1.19,0,0,0,0.17,0.06
10336.jpg,20.77,1.79,12.23,0.09,0.45,0.53,0.01,0,6.34,7.67,47.17,0.03,0.07,2.86,0,0,0,0,0
10339.jpg,30.49,0.52,2.53,0.32,0.92,0.75,0,0,0.88,1.45,59.41,0.02,0,2.68,0,0,0,0,0.02
1033.jpg,31.33,1.05,0.59,0.14,0.03,0.34,0.02,0,10.18,0.02,54.47,0.04,0.13,1.2,0,0,0,0.41,0.04
10340.jpg,31.11,0.49,2.84,0.01,0.85,0.72,0.01,0.01,3.74,0.52,56.81,0.11,0,2.68,0,0,0,0.07,0
10341.jpg,23.9,0.57,0.49,0.2,0.57,0.22,0.01,0.16,24.62,3.24,43.03,0,0,2.97,0,0,0,0.01,0
10342.jpg,19.77,4.48,0.63,0.41,0.35,0.33,0.04,0,20.42,0.49,48.89,0.01,0,3.68,0,0.35,0,0.14,0
10343.jpg,28.72,1.55,1.31,0.01,0.75,0.12,0,0,14.24,0.54,52.3,0,0,0.45,0,0,0,0.01,0
10344.jpg,29.94,0.97,1.04,0.07,0.87,0.15,0,0.02,13.12,0.39,53.36,0,0,0.07,0,0,0,0,0
10345.jpg,30.89,1.12,2.26,0.48,1.62,0.62,0.04,0.09,4.15,0.82,55.78,0,0,1.96,0,0,0,0.13,0.03
10346.jpg,31.11,0.49,2.84,0.01,0.85,0.72,0.01,0.01,3.74,0.52,56.81,0.11,0,2.68,0,0,0,0.07,0
10347.jpg,23.59,0.29,2.13,0.02,5.9,0.94,0.06,0,2.79,5.71,57.31,0,0,1.27,0,0,0,0.01,0
10348.jpg,24.59,0.81,1.16,0.22,5.74,0.55,0.01,0,4.16,4.99,56.81,0,0.05,0.76,0,0,0,0.14,0.01
10349.jpg,27.83,0.37,0.32,1.79,3.65,0.39,0.01,0,3.39,1.14,58.11,0,0.13,2.74,0,0,0,0.12,0
1034.jpg,27.46,2.33,0.22,0.25,2.84,1.09,0.13,0.01,11.76,0.71,51.74,0.21,0.01,0.91,0,0,0,0.27,0.06
10350.jpg,23.3,3.69,0.33,2.67,4.63,1.02,0.22,0,5.38,2.85,55.56,0.01,0.06,0.25,0,0,0,0.04,0
10351.jpg,21.78,1.76,0.95,0.92,4.33,0.97,0.05,0,6.26,7.39,55.03,0,0.11,0.33,0,0,0,0.11,0
10352.jpg,22.49,1.57,0.34,0.75,4.3,0.8,0.03,0.01,5.25,7.75,56.11,0,0.11,0.39,0,0,0,0.09,0
10353.jpg,24.32,2.6,0.04,2.05,2.43,0.78,0.02,0,5.92,4.1,57.44,0,0.01,0.23,0,0,0,0.07,0
10354.jpg,30.26,0.83,0.45,1.37,2.07,0.46,0.02,0.05,2.24,1.53,59.2,0.03,0.49,0.78,0.03,0.04,0,0.16,0.01
10355.jpg,24.14,5.13,0.83,2.4,1.63,2,0.05,0.17,5.81,2.27,54.54,0,0.22,0.35,0.02,0.04,0,0.28,0.11
10356.jpg,22.36,1.6,0.13,0.78,6.89,1.92,0.19,0,6.66,5.62,51.67,0,0.14,1.24,0,0,0,0.53,0.26
10357.jpg,22.32,3.01,1.47,1.72,2.35,1.33,0.07,0,4.06,2.28,51.93,0.01,0.3,2.57,0.99,4.81,0,0.69,0.1
10358.jpg,28.2,2.29,3.51,1.88,4.82,0.39,0,0,2.28,0.52,54.58,0.01,0.12,0.34,0.19,0.76,0,0.09,0.03
10359.jpg,20.12,1.25,3.22,0.28,1.61,0.89,0.07,0,8.13,7.83,53.34,0,0.29,2.81,0,0,0,0.17,0
1035.jpg,18.26,2.76,0.04,0.74,0.14,0.58,0,0,19.65,8.12,49.41,0,0.02,0.13,0,0,0,0.12,0.03
10360.jpg,24.05,4.02,4.32,0.45,4.35,1.31,0.16,0.01,4.07,2.03,54.17,0,0.08,0.49,0,0,0,0.29,0.2
